match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,0.1,United Arab Emirates,Afghanistan,Waseem Muhammad,V Aravind,Fazalhaq Farooqi,0,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,0.2,United Arab Emirates,Afghanistan,Waseem Muhammad,V Aravind,Fazalhaq Farooqi,0,1,,,,1,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,0.3,United Arab Emirates,Afghanistan,V Aravind,Waseem Muhammad,Fazalhaq Farooqi,2,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,0.4,United Arab Emirates,Afghanistan,V Aravind,Waseem Muhammad,Fazalhaq Farooqi,0,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,0.5,United Arab Emirates,Afghanistan,V Aravind,Waseem Muhammad,Fazalhaq Farooqi,0,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,0.6,United Arab Emirates,Afghanistan,V Aravind,Waseem Muhammad,Fazalhaq Farooqi,0,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,1.1,United Arab Emirates,Afghanistan,Waseem Muhammad,V Aravind,Naveen-ul-Haq,4,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,1.2,United Arab Emirates,Afghanistan,Waseem Muhammad,V Aravind,Naveen-ul-Haq,4,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,1.3,United Arab Emirates,Afghanistan,Waseem Muhammad,V Aravind,Naveen-ul-Haq,0,0,,,,,,,,,
1357696,2022/23,2023-02-19,"Zayed Cricket Stadium, Abu Dhabi",1,1.4,United Arab Emirates,Afghanistan,Waseem Muhammad,V Aravind,Naveen-ul-Haq,0,0,,,,,,,,,
