match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,0.1,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,0.2,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,0.3,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,0.4,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,0.5,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,0.6,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,1,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,1.1,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,1.2,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,1.3,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,4,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,1.4,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,1.5,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,2,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,1.6,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,2.1,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,2.2,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,CAK Rajitha,1,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,2.3,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,2.4,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,6,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,2.5,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,2,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,2.6,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CAK Rajitha,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,3.1,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,CBRLS Kumara,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,3.2,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,CBRLS Kumara,4,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,3.3,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,CBRLS Kumara,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,3.4,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,CBRLS Kumara,1,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,3.5,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CBRLS Kumara,0,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,3.6,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,CBRLS Kumara,4,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,4.1,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,PM Liyanagamage,4,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,4.2,Afghanistan,Sri Lanka,Usman Ghani,Rahmanullah Gurbaz,PM Liyanagamage,1,0,,,,,,,,,
1298166,2022/23,2022-11-01,"Brisbane Cricket Ground, Woolloongabba, Brisbane",1,4.3,Afghanistan,Sri Lanka,Rahmanullah Gurbaz,Usman Ghani,PM Liyanagamage,6,0,,,,,,,,,
