match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.1,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.2,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,0,1,1,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.3,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,0,1,1,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.4,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,1,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.5,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.6,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.7,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Gulbadin Naib,0,1,1,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.8,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,0.9,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,1.1,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Sharafuddin Ashraf,3,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,1.2,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Sharafuddin Ashraf,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,1.3,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Sharafuddin Ashraf,0,4,,,4,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,1.4,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Sharafuddin Ashraf,4,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,1.5,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Sharafuddin Ashraf,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,1.6,Pakistan,Afghanistan,Mirza Baig,Omair Yousuf,Sharafuddin Ashraf,0,4,,,4,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,2.1,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,2.2,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,2,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,2.3,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,2.4,Pakistan,Afghanistan,Omair Yousuf,Mirza Baig,Gulbadin Naib,0,0,,,,,,run out,Mirza Baig,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,2.5,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,2.6,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Gulbadin Naib,0,1,,,,1,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,3.1,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Sharafuddin Ashraf,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,3.2,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Sharafuddin Ashraf,1,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,3.3,Pakistan,Afghanistan,Omair Yousuf,Rohail Nazir,Sharafuddin Ashraf,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,3.4,Pakistan,Afghanistan,Omair Yousuf,Rohail Nazir,Sharafuddin Ashraf,1,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,3.5,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Sharafuddin Ashraf,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,3.6,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Sharafuddin Ashraf,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,4.1,Pakistan,Afghanistan,Omair Yousuf,Rohail Nazir,Gulbadin Naib,6,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,4.2,Pakistan,Afghanistan,Omair Yousuf,Rohail Nazir,Gulbadin Naib,0,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,4.3,Pakistan,Afghanistan,Omair Yousuf,Rohail Nazir,Gulbadin Naib,4,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,4.4,Pakistan,Afghanistan,Omair Yousuf,Rohail Nazir,Gulbadin Naib,1,0,,,,,,,,,
1399118,2023,2023-10-06,Zhejiang University of Technology Cricket Field,1,4.5,Pakistan,Afghanistan,Rohail Nazir,Omair Yousuf,Gulbadin Naib,0,0,,,,,,,,,
