match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,0.1,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Junaid Siddique,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,0.2,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,0.3,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,0.4,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,0.5,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,0.6,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,1.1,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,1.2,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,1.3,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,1.4,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,1.5,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,1.6,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,2.1,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,2.2,Afghanistan,United Arab Emirates,Hazratullah,Rahmanullah Gurbaz,Junaid Siddique,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,2.3,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,2.4,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,2.5,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,2.6,Afghanistan,United Arab Emirates,Rahmanullah Gurbaz,Hazratullah,Junaid Siddique,0,0,,,,,,caught,Rahmanullah Gurbaz,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.1,Afghanistan,United Arab Emirates,Hazratullah,Ibrahim Zadran,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.2,Afghanistan,United Arab Emirates,Hazratullah,Ibrahim Zadran,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.3,Afghanistan,United Arab Emirates,Ibrahim Zadran,Hazratullah,Akif Raja,0,1,1,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.4,Afghanistan,United Arab Emirates,Ibrahim Zadran,Hazratullah,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.5,Afghanistan,United Arab Emirates,Hazratullah,Ibrahim Zadran,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.6,Afghanistan,United Arab Emirates,Ibrahim Zadran,Hazratullah,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,3.7,Afghanistan,United Arab Emirates,Ibrahim Zadran,Hazratullah,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,4.1,Afghanistan,United Arab Emirates,Hazratullah,Ibrahim Zadran,Zahoor Khan,3,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,4.2,Afghanistan,United Arab Emirates,Ibrahim Zadran,Hazratullah,Zahoor Khan,0,0,,,,,,caught,Ibrahim Zadran,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,4.3,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,4.4,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,4.5,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,4.6,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.1,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Akif Raja,0,1,1,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.2,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.3,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Akif Raja,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.4,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.5,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.6,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,5.7,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Akif Raja,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,6.1,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,6.2,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,6.3,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,6.4,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zahoor Khan,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,6.5,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zahoor Khan,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,6.6,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,7.1,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,7.2,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,7.3,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,7.4,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,7.5,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,7.6,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,8.1,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,8.2,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,8.3,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,8.4,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zawar Farid,2,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,8.5,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,8.6,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.1,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,0,1,1,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.2,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.3,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.4,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.5,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.6,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,9.7,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Rohan Mustafa,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,10.1,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zawar Farid,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,10.2,Afghanistan,United Arab Emirates,Afsar Zazai,Hazratullah,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,10.3,Afghanistan,United Arab Emirates,Hazratullah,Afsar Zazai,Zawar Farid,0,0,,,,,,lbw,Hazratullah,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,10.4,Afghanistan,United Arab Emirates,Najibullah Zadran,Afsar Zazai,Zawar Farid,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,10.5,Afghanistan,United Arab Emirates,Najibullah Zadran,Afsar Zazai,Zawar Farid,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,10.6,Afghanistan,United Arab Emirates,Najibullah Zadran,Afsar Zazai,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,11.1,Afghanistan,United Arab Emirates,Najibullah Zadran,Afsar Zazai,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,11.2,Afghanistan,United Arab Emirates,Najibullah Zadran,Afsar Zazai,Junaid Siddique,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,11.3,Afghanistan,United Arab Emirates,Afsar Zazai,Najibullah Zadran,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,11.4,Afghanistan,United Arab Emirates,Afsar Zazai,Najibullah Zadran,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,11.5,Afghanistan,United Arab Emirates,Afsar Zazai,Najibullah Zadran,Junaid Siddique,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,11.6,Afghanistan,United Arab Emirates,Najibullah Zadran,Afsar Zazai,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,12.1,Afghanistan,United Arab Emirates,Afsar Zazai,Najibullah Zadran,Zawar Farid,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,12.2,Afghanistan,United Arab Emirates,Afsar Zazai,Najibullah Zadran,Zawar Farid,0,0,,,,,,caught,Afsar Zazai,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,12.3,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Zawar Farid,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,12.4,Afghanistan,United Arab Emirates,Najibullah Zadran,Karim Janat,Zawar Farid,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,12.5,Afghanistan,United Arab Emirates,Najibullah Zadran,Karim Janat,Zawar Farid,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,12.6,Afghanistan,United Arab Emirates,Najibullah Zadran,Karim Janat,Zawar Farid,2,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.1,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.2,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,0,1,1,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.3,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.4,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.5,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,2,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.6,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,13.7,Afghanistan,United Arab Emirates,Karim Janat,Najibullah Zadran,Akif Raja,0,0,,,,,,caught,Karim Janat,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.1,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Junaid Siddique,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.2,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.3,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Junaid Siddique,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.4,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Junaid Siddique,0,1,1,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.5,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.6,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Junaid Siddique,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,14.7,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Junaid Siddique,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,15.1,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,15.2,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,15.3,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,15.4,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,15.5,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,15.6,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,2,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,16.1,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Zahoor Khan,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,16.2,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Zahoor Khan,0,1,,,,1,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,16.3,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Zahoor Khan,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,16.4,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,16.5,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Zahoor Khan,2,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,16.6,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Zahoor Khan,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,17.1,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,6,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,17.2,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,17.3,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,17.4,Afghanistan,United Arab Emirates,Najibullah Zadran,Azmatullah Omarzai,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,17.5,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Rohan Mustafa,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,17.6,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Rohan Mustafa,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,18.1,Afghanistan,United Arab Emirates,Azmatullah Omarzai,Najibullah Zadran,Zahoor Khan,0,0,,,,,,caught,Azmatullah Omarzai,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,18.2,Afghanistan,United Arab Emirates,Rashid Khan,Najibullah Zadran,Zahoor Khan,0,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,18.3,Afghanistan,United Arab Emirates,Rashid Khan,Najibullah Zadran,Zahoor Khan,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,18.4,Afghanistan,United Arab Emirates,Najibullah Zadran,Rashid Khan,Zahoor Khan,1,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,18.5,Afghanistan,United Arab Emirates,Rashid Khan,Najibullah Zadran,Zahoor Khan,4,0,,,,,,,,,
1357695,2022/23,2023-02-18,"Zayed Cricket Stadium, Abu Dhabi",1,18.6,Afghanistan,United Arab Emirates,Rashid Khan,Najibullah Zadran,Zahoor Khan,0,0,,,,,,,,,
